"approp_rt","approp_acc","approp_resp","approp_cresp","sentence_id","condition","sentence","id","type","subject","appropriateness","approp_rating"
3215,0,1,5,"31","HULA_engineering","The technician folded the plane's wing.",120,"anomalous",2,"low",1
5040,0,5,1,"75","LUHA_non-engineering","The thunderclouds drifted across the fields.",120,"literal",1,"high",0
2633,1,5,5,"32","HULA_engineering","The electricity was dared by the resistor.",120,"anomalous",2,"low",0
1979,1,1,1,"20","HUHA_non-engineering","The foilage staggered from the trees",120,"metaphorical",1,"high",1
834,0,1,5,"46","HULA_non-engineering","The ivy glazed the tree.",120,"anomalous",1,"low",1
5379,0,5,1,"11","HUHA_engineering","The saddle had a perforated shell enveloped by soft foam.",120,"metaphorical",2,"high",0
1063,1,1,1,"3","HUHA_engineering","The shadows were slayed by light.",120,"metaphorical",2,"high",1
1747,1,1,1,"7","HUHA_engineering","The weather handicapped available transportation.",120,"metaphorical",2,"high",1
6659,1,1,1,"24","HUHA_non-engineering","The morning dew slept on the meadow.",120,"metaphorical",1,"high",1
1736,0,1,5,"41","HULA_non-engineering","The shooting stars returned the sky.",120,"anomalous",1,"low",1
12692,1,1,1,"56","LUHA_engineering","The air system supplied the house with good ventilation.",120,"literal",2,"high",1
4914,1,1,1,"72","LUHA_non-engineering","The dream pointed the direction.",120,"literal",1,"high",1
1011,1,1,1,"76","LUHA_non-engineering","The sun shone behind the clouds.",120,"literal",1,"high",1
1000,0,1,5,"40","HULA_non-engineering","The clouds trained over the city.",120,"anomalous",1,"low",1
1590,0,5,1,"59","LUHA_engineering","The metals were fused into a weld.",120,"literal",2,"high",0
524,1,1,1,"5","HUHA_engineering","The bus was stimulated by electricity.",120,"metaphorical",2,"high",1
1281,1,1,1,"68","LUHA_non-engineering","The storm blew away the dune.",120,"literal",1,"high",1
818,1,1,1,"57","LUHA_engineering","The ice slowed the river's flow.",120,"literal",2,"high",1
1048,0,5,1,"17","HUHA_non-engineering","The fruits crowned the cake.",120,"metaphorical",1,"high",0
733,1,1,1,"58","LUHA_engineering","The plants are affected by temperature.",120,"literal",2,"high",1
411,1,1,1,"18","HUHA_non-engineering","The surfer quarreled with the waves.",120,"metaphorical",1,"high",1
556,1,1,1,"25","HUHA_non-engineering","The musician teased the violin.",120,"metaphorical",1,"high",1
727,1,1,1,"54","LUHA_engineering","The wind pushed the wheel.",120,"literal",2,"high",1
570,1,5,5,"38","HULA_engineering","The car gutted all of the gas.",120,"anomalous",2,"low",0
5796,0,5,1,"64","LUHA_non-engineering","The water soaked the swimmer.",120,"literal",1,"high",0
5671,1,1,1,"15","HUHA_non-engineering","The woman dripped words into his ear.",120,"metaphorical",1,"high",1
949,1,1,1,"53","LUHA_engineering","The mechanic decreased the efficiency of the motor.",120,"literal",2,"high",1
4218,1,1,1,"69","LUHA_non-engineering","The heat dried the ground.",120,"literal",1,"high",1
1620,1,5,5,"49","HULA_non-engineering","The waves excused the beach.",120,"anomalous",1,"low",0
795,0,1,5,"44","HULA_non-engineering","The worm snored through the apple.",120,"anomalous",1,"low",1
2859,1,1,1,"21","HUHA_non-engineering","The gravity pressured the moon.",120,"metaphorical",1,"high",1
1302,1,5,5,"48","HULA_non-engineering","The stars served over the desert.",120,"anomalous",1,"low",0
3742,0,5,1,"71","LUHA_non-engineering","The sun evaporated the dew.",120,"literal",1,"high",0
17,1,1,1,"19","HUHA_non-engineering","The sun hammered on the earth.",120,"metaphorical",1,"high",1
1430,1,1,1,"70","LUHA_non-engineering","The earthquake devastated the city.",120,"literal",1,"high",1
786,0,5,1,"23","HUHA_non-engineering","The echo trembled through the cave.",120,"metaphorical",1,"high",0
1856,1,1,1,"10","HUHA_engineering","The nails were abused by the hammer.",120,"metaphorical",2,"high",1
464,1,1,1,"6","HUHA_engineering","The oil ferried from the pump.",120,"metaphorical",2,"high",1
797,0,5,1,"13","HUHA_engineering","The repairman freed the stuck hinge with grease.",120,"metaphorical",2,"high",0
1394,1,1,1,"66","LUHA_non-engineering","The garden froze in the winter.",120,"literal",1,"high",1
2104,0,1,5,"42","HULA_non-engineering","The bee potted the flower.",120,"anomalous",1,"low",1
686,1,1,1,"1","HUHA_engineering","The snow was reformed by the heat of the sunlight.",120,"metaphorical",2,"high",1
2270,1,1,1,"16","HUHA_non-engineering","The rain kissed her lips.",120,"metaphorical",1,"high",1
503,0,5,1,"73","LUHA_non-engineering","The siren howled over the city.",120,"literal",1,"high",0
1989,0,5,1,"67","LUHA_non-engineering","The cloud cover darkened the country.",120,"literal",1,"high",0
714,1,1,1,"9","HUHA_engineering","The fabric was zipped by glue.",120,"metaphorical",2,"high",1
2474,0,5,1,"8","HUHA_engineering","The trains charged with great velocity.",120,"metaphorical",2,"high",0
1116,1,5,5,"45","HULA_non-engineering","The flag showered in the wind.",120,"anomalous",1,"low",0
15638,1,1,1,"12","HUHA_engineering","The workers helped to awake the structure.",120,"metaphorical",2,"high",1
3979,0,5,1,"4","HUHA_engineering","The rocks hopped into the hole.",120,"metaphorical",2,"high",0
271,1,1,1,"2","HUHA_engineering","The car was interrupted by the brakes' force.",120,"metaphorical",2,"high",1
705,1,5,5,"30","HULA_engineering","The dam spooked the water.",120,"anomalous",2,"low",0
811,1,5,5,"29","HULA_engineering","The new construction was chopped by the cover.",120,"anomalous",2,"low",0
340,0,1,5,"39","HULA_engineering","The computers are lifted through a network.",120,"anomalous",2,"low",1
347,1,1,1,"74","LUHA_non-engineering","The song echoed in her ear.",120,"literal",1,"high",1
3719,0,1,5,"34","HULA_engineering","The dough goofed around in the mixer.",120,"anomalous",2,"low",1
2143,1,1,1,"60","LUHA_engineering","The light caused the stone to change color.",120,"literal",2,"high",1
455,1,1,1,"61","LUHA_engineering","The intense heat melted the plastic.",120,"literal",2,"high",1
3972,1,1,1,"65","LUHA_non-engineering","The moon brightened the world.",120,"literal",1,"high",1
1435,0,5,1,"52","LUHA_engineering","The paper clip stuck to the magnet.",120,"literal",2,"high",0
9556,0,1,5,"51","HULA_non-engineering","The laughter graduated through the windows.",120,"anomalous",1,"low",1
664,1,1,1,"14","HUHA_non-engineering","The researcher born a theory.",120,"metaphorical",1,"high",1
3113,1,1,1,"159","HUHA_engineering","The pipe was arrested with a seal.",120,"metaphorical",2,"high",1
2137,1,1,1,"216","LUHA_non-engineering","The researcher developed a theory.",120,"literal",1,"high",1
2616,1,1,1,"175","HUHA_non-engineering","The waves drowned the beach.",120,"metaphorical",1,"high",1
304,1,1,1,"211","LUHA_engineering","The fabric was bonded by glue.",120,"literal",2,"high",1
3570,1,5,5,"198","HULA_non-engineering","The dream shaved the direction.",120,"anomalous",1,"low",0
402,0,1,5,"186","HULA_engineering","The light satisfied the stone to change color.",120,"anomalous",2,"low",1
592,0,5,1,"226","LUHA_non-engineering","The morning dew laid on the meadow.",120,"literal",1,"high",0
1994,0,5,1,"222","LUHA_non-engineering","The foliage dropped from the trees.",120,"literal",1,"high",0
385,0,5,1,"176","HUHA_non-engineering","The snow devoured the ground.",120,"metaphorical",1,"high",0
330,1,1,1,"165","HUHA_engineering","The computers are chattering through a network.",120,"metaphorical",2,"high",1
4764,1,5,5,"191","HULA_non-engineering","The moon received the world.",120,"anomalous",1,"low",0
2067,1,1,1,"205","LUHA_engineering","The shadows were engulfed by light.",120,"literal",2,"high",1
1081,0,1,5,"195","HULA_non-engineering","The heat swept the ground.",120,"anomalous",1,"low",1
483,0,5,1,"204","LUHA_engineering","The car was halted by the brakes' force.",120,"literal",2,"high",0
742,1,5,5,"184","HULA_engineering","The plants are rejected by temperature.",120,"anomalous",2,"low",0
285,0,1,5,"196","HULA_non-engineering","The earthquake defrosted the city.",120,"anomalous",1,"low",1
1623,0,5,1,"177","HUHA_non-engineering","The laughter spilled through the windows.",120,"metaphorical",1,"high",0
318,1,1,1,"218","LUHA_non-engineering","The rain wetted her lips.",120,"literal",1,"high",1
684,1,5,5,"185","HULA_engineering","The metals were scared into a weld.",120,"anomalous",2,"low",0
655,1,1,1,"154","HUHA_engineering","The metal was healed by the brush.",120,"metaphorical",2,"high",1
576,1,1,1,"214","LUHA_engineering","The workers helped to build the structure.",120,"literal",2,"high",1
492,1,1,1,"217","LUHA_non-engineering","The woman whispered words into his ear.",120,"literal",1,"high",1
208,1,1,1,"170","HUHA_non-engineering","The worm screwed through the apple.",120,"metaphorical",1,"high",1
334,0,5,1,"221","LUHA_non-engineering","The sun beamed on the earth.",120,"literal",1,"high",0
234,1,1,1,"219","LUHA_non-engineering","The fruits surrounded the cake.",120,"literal",1,"high",1
264,1,1,1,"228","LUHA_non-engineering","The feeling faded over time.",120,"literal",1,"high",1
243,1,1,1,"225","LUHA_non-engineering","The echo resounded through the cave.",120,"literal",1,"high",1
1037,1,5,5,"199","HULA_non-engineering","The siren ironed over the city.",120,"anomalous",1,"low",0
399,0,5,1,"169","HUHA_non-engineering","The melody fluttered through the air.",120,"metaphorical",1,"high",0
3429,0,5,1,"161","HUHA_engineering","The knives lounged in their holder.",120,"metaphorical",2,"high",0
901,0,1,5,"187","HULA_engineering","The intense heat threaded the plastic.",120,"anomalous",2,"low",1
627,0,5,1,"168","HUHA_non-engineering","The bee bewitched the flower.",120,"metaphorical",1,"high",0
278,1,1,1,"227","LUHA_non-engineering","The musician tuned the violin.",120,"literal",1,"high",1
1203,1,1,1,"164","HUHA_engineering","The car spent all of the gas.",120,"metaphorical",2,"high",1
41,1,5,5,"200","HULA_non-engineering","The song rowed in her ear.",120,"anomalous",1,"low",0
803,0,5,1,"213","LUHA_engineering","The saddle has a perforated shell covered by soft foam.",120,"literal",2,"high",0
215,1,1,1,"208","LUHA_engineering","The oil leaked from the pump.",120,"literal",2,"high",1
370,0,1,5,"188","HULA_engineering","The machine adds pressure and heat to plug the rubber.",120,"anomalous",2,"low",1
907,1,1,1,"172","HUHA_non-engineering","The ivy stifled the tree.",120,"metaphorical",1,"high",1
243,1,1,1,"155","HUHA_engineering","The new construction was blanketed by the cover.",120,"metaphorical",2,"high",1
4381,0,1,5,"190","HULA_non-engineering","The water canceled the swimmer.",120,"anomalous",1,"low",1
1372,0,5,1,"209","LUHA_engineering","The weather impacted available transportation.",120,"literal",2,"high",0
388,1,5,5,"178","HULA_engineering","The paper clip referred to the magnet.",120,"anomalous",2,"low",0
680,0,1,5,"197","HULA_non-engineering","The sun pasted the dew.",120,"anomalous",1,"low",1
387,1,1,1,"210","LUHA_engineering","The trains advanced with great velocity.",120,"literal",2,"high",1
4343,1,5,5,"189","HULA_engineering","The soil was haunted by the roller.",120,"anomalous",2,"low",0
2237,0,5,1,"215","LUHA_engineering","The repairman loosened the stuck hinge with grease.",120,"literal",2,"high",0
500,1,1,1,"157","HUHA_engineering","The technician rescued the plane's wing.",120,"metaphorical",2,"high",1
1972,0,1,5,"194","HULA_non-engineering","The storm ridiculed the dune.",120,"anomalous",1,"low",1
2125,0,1,5,"192","HULA_non-engineering","The garden condensed in the winter.",120,"anomalous",1,"low",1
1244,1,5,5,"202","HULA_non-engineering","The sun crocheted behind the clouds.",120,"anomalous",1,"low",0
1328,1,1,1,"212","LUHA_engineering","The nails were struck by the hammer.",120,"literal",2,"high",1
243,0,5,1,"160","HUHA_engineering","The dough waltzed around in the mixer.",120,"metaphorical",2,"high",0
971,1,1,1,"223","LUHA_non-engineering","The gravity influenced the moon.",120,"literal",1,"high",1
447,1,1,1,"162","HUHA_engineering","The rust infected the metal.",120,"metaphorical",2,"high",1
735,0,1,5,"193","HULA_non-engineering","The cloud cover roasted the country.",120,"anomalous",1,"low",1
283,0,5,1,"156","HUHA_engineering","The dam suffocated the water.",120,"metaphorical",2,"high",0
2367,1,1,1,"224","LUHA_non-engineering","The brook wound through the forest.",120,"literal",1,"high",1
1219,0,1,5,"182","HULA_engineering","The air system threatened the house with good ventilation.",120,"anomalous",2,"low",1
1761,0,5,1,"167","HUHA_non-engineering","The shooting stars pierced the sky.",120,"metaphorical",1,"high",0
1832,0,1,5,"183","HULA_engineering","The ice perfected the river's flow.",120,"anomalous",2,"low",1
271,1,1,1,"171","HUHA_non-engineering","The flag stretched in the wind.",120,"metaphorical",1,"high",1
377,1,1,1,"206","LUHA_engineering","The rocks fell into the hole.",120,"literal",2,"high",1
311,1,1,1,"207","LUHA_engineering","The bus was powered by electricity.",120,"literal",2,"high",1
572,0,5,1,"166","HUHA_non-engineering","The clouds wandered over the city.",120,"metaphorical",1,"high",0
708,1,5,5,"181","HULA_engineering","The speakers fooled sound.",120,"anomalous",2,"low",0
441,1,5,5,"201","HULA_non-engineering","The thunderclouds paddled across the fields.",120,"anomalous",1,"low",0
3197,1,1,1,"220","LUHA_non-engineering","The surfer swam with the waves.",120,"literal",1,"high",1
606,0,5,1,"174","HUHA_non-engineering","The stars lurked over the desert",120,"metaphorical",1,"high",0
529,1,1,1,"153","HUHA_engineering","The wind has tickled the turbine.",120,"metaphorical",2,"high",1
108,0,1,5,"179","HULA_engineering","The mechanic stepped the efficiency of the motor.",120,"anomalous",2,"low",1
350,0,5,1,"203","LUHA_engineering","The snow was thawed by the heat of the sunlight.",120,"literal",2,"high",0
1493,1,5,5,"180","HULA_engineering","The wind measured the wheel.",120,"anomalous",2,"low",0
1589,1,1,1,"163","HUHA_engineering","The screw raced toward the spring.",120,"metaphorical",2,"high",1
302,0,5,1,"158","HUHA_engineering","The electricity was strangled by the resistor.",120,"metaphorical",2,"high",0
3528,0,5,1,"173","HUHA_non-engineering","The volcano vomited the lava.",120,"metaphorical",1,"high",0
647,1,1,1,"144","LUHA_non-engineering","The melody floated through the air.",120,"literal",1,"high",1
1041,0,5,1,"149","LUHA_non-engineering","The stars sprinkled over the desert.",120,"literal",1,"high",0
1636,1,5,5,"116","HULA_non-engineering","The woman stitched words into his ear.",120,"anomalous",1,"low",0
1117,0,5,1,"133","LUHA_engineering","The electricity was hindered by the resistor.",120,"literal",2,"high",0
1900,1,1,1,"85","HUHA_engineering","The light inspired the stone to change color.",120,"metaphorical",2,"high",1
2040,0,5,1,"150","LUHA_non-engineering","The waves flooded the beach.",120,"literal",1,"high",0
862,1,5,5,"105","HULA_engineering","The rocks grew into the hole.",120,"anomalous",2,"low",0
396,1,1,1,"140","LUHA_engineering","The computers are connected through a network.",120,"literal",2,"high",1
2295,1,1,1,"143","LUHA_non-engineering","The bee abandoned the flower.",120,"literal",1,"high",1
3310,0,5,1,"78","HUHA_engineering","The mechanic injured the efficiency of the motor",120,"metaphorical",2,"high",0
3017,1,5,5,"124","HULA_non-engineering","The echo brushed through the cave.",120,"anomalous",1,"low",0
1579,1,5,5,"102","HULA_engineering","The snow was cured by the heat of the sunlight.",120,"anomalous",2,"low",0
242,1,1,1,"136","LUHA_engineering","The knives rested in their holder.",120,"literal",2,"high",1
4272,0,5,1,"95","HUHA_non-engineering","The earthquake inhaled the city.",120,"metaphorical",1,"high",0
1669,0,1,5,"123","HULA_non-engineering","The brook cycled through the forest.",120,"anomalous",1,"low",1
931,0,5,1,"152","LUHA_non-engineering","The laughter burst through the windows.",120,"literal",1,"high",0
